person activity tbody_acceleration_meanx tbody_acceleration_meany tbody_acceleration_meanz tbody_acceleration_stdx tbody_acceleration_stdy tbody_acceleration_stdz tgravity_acceleration_meanx tgravity_acceleration_meany tgravity_acceleration_meanz tgravity_acceleration_stdx tgravity_acceleration_stdy tgravity_acceleration_stdz tbody_acceleration_jerk_signal_meanx tbody_acceleration_jerk_signal_meany tbody_acceleration_jerk_signal_meanz tbody_acceleration_jerk_signal_stdx tbody_acceleration_jerk_signal_stdy tbody_acceleration_jerk_signal_stdz tbody_gyro_angular_velocity_meanx tbody_gyro_angular_velocity_meany tbody_gyro_angular_velocity_meanz tbody_gyro_angular_velocity_stdx tbody_gyro_angular_velocity_stdy tbody_gyro_angular_velocity_stdz tbody_gyro_angular_velocity_jerk_signal_meanx tbody_gyro_angular_velocity_jerk_signal_meany tbody_gyro_angular_velocity_jerk_signal_meanz tbody_gyro_angular_velocity_jerk_signal_stdx tbody_gyro_angular_velocity_jerk_signal_stdy tbody_gyro_angular_velocity_jerk_signal_stdz tbody_acceleration_magnitude_mean tbody_acceleration_magnitude_std tgravity_acceleration_magnitude_mean tgravity_acceleration_magnitude_std tbody_acceleration_jerk_signal_magnitude_mean tbody_acceleration_jerk_signal_magnitude_std tbody_gyro_angular_velocity_magnitude_mean tbody_gyro_angular_velocity_magnitude_std tbody_gyro_angular_velocity_jerk_signal_magnitude_mean tbody_gyro_angular_velocity_jerk_signal_magnitude_std fbody_acceleration_meanx fbody_acceleration_meany fbody_acceleration_meanz fbody_acceleration_stdx fbody_acceleration_stdy fbody_acceleration_stdz fbody_acceleration_jerk_signal_meanx fbody_acceleration_jerk_signal_meany fbody_acceleration_jerk_signal_meanz fbody_acceleration_jerk_signal_stdx fbody_acceleration_jerk_signal_stdy fbody_acceleration_jerk_signal_stdz fbody_gyro_angular_velocity_meanx fbody_gyro_angular_velocity_meany fbody_gyro_angular_velocity_meanz fbody_gyro_angular_velocity_stdx fbody_gyro_angular_velocity_stdy fbody_gyro_angular_velocity_stdz fbody_acceleration_magnitude_mean fbody_acceleration_magnitude_std fbody_bodyacceleration_jerk_signal_magnitude_mean fbody_bodyacceleration_jerk_signal_magnitude_std fbody_bodygyro_angular_velocity_magnitude_mean fbody_bodygyro_angular_velocity_magnitude_std fbody_bodygyro_angular_velocity_jerk_signal_magnitude_mean fbody_bodygyro_angular_velocity_jerk_signal_magnitude_std
19 SITTING 2.7383032e-01 -1.6739260e-02 -1.0870765e-01 -9.7635766e-01 -9.5038894e-01 -9.5192962e-01 5.8137151e-01 3.6034353e-01 4.8912659e-01 -9.6935501e-01 -9.6996981e-01 -9.6039496e-01 7.5374713e-02 1.3792101e-02 1.7310680e-03 -9.8704329e-01 -9.7926773e-01 -9.8670474e-01 -2.1415128e-02 -5.2020789e-02 9.6898072e-02 -9.8462531e-01 -9.5975831e-01 -9.6559498e-01 -1.0098613e-01 -4.2517022e-02 -5.9080168e-02 -9.8846475e-01 -9.8746592e-01 -9.8531069e-01 -9.6207407e-01 -9.5175566e-01 -9.6207407e-01 -9.5175566e-01 -9.8642398e-01 -9.8420518e-01 -9.4222904e-01 -9.5049181e-01 -9.8945032e-01 -9.8583128e-01 -9.7923803e-01 -9.6076318e-01 -9.6633509e-01 -9.7520425e-01 -9.4805307e-01 -9.4751493e-01 -9.8677559e-01 -9.7914157e-01 -9.8398048e-01 -9.8857699e-01 -9.8099986e-01 -9.8815192e-01 -9.8174366e-01 -9.6818868e-01 -9.6823578e-01 -9.8557605e-01 -9.5559861e-01 -9.6786925e-01 -9.6263258e-01 -9.5280228e-01 -9.8375165e-01 -9.8368727e-01 -9.6423877e-01 -9.5048442e-01 -9.8672742e-01 -9.8541644e-01
19 STANDING 2.7817226e-01 -1.5424406e-02 -1.0904190e-01 -9.8991100e-01 -9.4443027e-01 -9.5259965e-01 9.4404584e-01 -2.2389781e-01 1.3064372e-01 -9.9241154e-01 -9.7142661e-01 -9.5886204e-01 7.5412037e-02 9.9133827e-03 1.2921633e-03 -9.8479204e-01 -9.7054328e-01 -9.8614249e-01 -2.5090574e-02 -6.3142983e-02 7.1052018e-02 -9.4610971e-01 -9.6957632e-01 -9.6073426e-01 -9.9046789e-02 -4.2291853e-02 -5.2376987e-02 -9.7512669e-01 -9.8809667e-01 -9.8345391e-01 -9.6050568e-01 -9.6254934e-01 -9.6050568e-01 -9.6254934e-01 -9.8306892e-01 -9.7964084e-01 -9.4174504e-01 -9.3795103e-01 -9.8580164e-01 -9.8306943e-01 -9.8735205e-01 -9.5287287e-01 -9.6854335e-01 -9.9116167e-01 -9.4319376e-01 -9.4775396e-01 -9.8503960e-01 -9.7001135e-01 -9.8346330e-01 -9.8591372e-01 -9.7358852e-01 -9.8752459e-01 -9.4786564e-01 -9.7506167e-01 -9.6510064e-01 -9.4660705e-01 -9.6696724e-01 -9.6321279e-01 -9.6891079e-01 -9.6425911e-01 -9.7913541e-01 -9.7917915e-01 -9.5857813e-01 -9.3672355e-01 -9.8453661e-01 -9.8222858e-01
19 WALKING 2.7393117e-01 -1.9177359e-02 -1.2273667e-01 -4.8904941e-02 1.8180156e-01 -1.3947794e-01 9.3522256e-01 -2.2333810e-01 -8.9842880e-02 -9.6986146e-01 -9.5865120e-01 -9.2918793e-01 8.2224628e-02 1.4411348e-02 -3.2752872e-02 1.1030673e-01 8.0927119e-02 -1.7939050e-01 -2.7497098e-02 -7.5156933e-02 7.9810698e-02 -2.6435796e-02 -1.1440611e-01 -1.0420299e-01 -8.3235326e-02 -3.0712844e-02 -6.0309196e-02 8.0118652e-02 -2.9159483e-01 -2.1349407e-01 6.4817344e-02 -9.9392717e-02 6.4817344e-02 -9.9392717e-02 1.0945099e-01 3.5655879e-02 1.0004507e-01 -2.1846317e-02 -1.6469998e-01 -2.7148748e-01 -2.9981567e-02 1.6925858e-01 -1.0442336e-01 -5.7882079e-02 1.1261508e-01 -2.3387233e-01 3.3638100e-02 1.0731870e-02 -1.2936790e-01 9.0836649e-02 8.5401073e-02 -2.2782984e-01 2.2814236e-01 -9.7354985e-02 -1.0504707e-02 -1.0838881e-01 -1.3301029e-01 -2.2027119e-01 3.2227230e-02 -3.2479341e-01 7.3017993e-02 -2.2286959e-02 -9.5246045e-02 -1.4159840e-01 -2.6244282e-01 -3.3614873e-01
19 WALKING_DOWNSTAIRS 2.6268805e-01 -1.4594228e-02 -1.3369524e-01 6.2691707e-01 5.1481645e-01 4.9322451e-02 8.8194086e-01 -2.1501804e-01 -1.2614687e-01 -8.9972614e-01 -9.1788086e-01 -8.9936313e-01 7.3093031e-02 -3.8687211e-02 -9.5520250e-03 5.4427304e-01 3.5530672e-01 -2.0011115e-02 -2.0577543e-01 2.7470756e-02 1.6396251e-01 2.6765722e-01 4.8314774e-02 -3.1408346e-02 -3.3742958e-02 -3.9461260e-02 -5.4556556e-02 1.7914865e-01 -1.4629920e-02 1.1664617e-01 6.4460433e-01 4.1347238e-01 6.4460433e-01 4.1347238e-01 4.3449040e-01 4.5061207e-01 4.1800461e-01 2.3782123e-01 8.7581662e-02 -4.3898502e-02 5.3701202e-01 4.9445780e-01 1.1065922e-01 6.5850654e-01 4.2792879e-01 -7.8363504e-02 4.7431726e-01 2.7671685e-01 5.9590577e-02 4.7680389e-01 3.4977129e-01 -9.8393010e-02 4.7496245e-01 1.4708314e-01 2.1067307e-01 1.9661329e-01 -2.8489572e-02 -2.1589223e-01 5.8663755e-01 8.2863062e-02 5.3840485e-01 3.1634642e-01 2.0397976e-01 3.2036667e-02 -2.2904530e-02 -1.4325455e-01
19 WALKING_UPSTAIRS 2.4211881e-01 -3.0398662e-02 -1.5105461e-01 -1.2874210e-01 1.7634992e-01 -1.9046855e-01 8.2942837e-01 -3.8710071e-01 -2.2100876e-01 -9.1649599e-01 -9.0104485e-01 -8.3693567e-01 8.3154508e-02 5.6818586e-02 3.1668198e-02 -1.7427906e-01 -1.2886548e-02 -4.4428223e-01 3.8853709e-02 -1.3451432e-01 -2.3324822e-04 -4.0680003e-01 -1.7263322e-01 -1.1011717e-01 -1.0180630e-01 -3.4628846e-02 -5.3354588e-02 -2.3937641e-01 -4.9212222e-01 -3.7541498e-01 1.7381193e-02 -1.7766683e-01 1.7381193e-02 -1.7766683e-01 -1.1418961e-01 -2.8406069e-01 -6.1615771e-02 -2.6440144e-01 -3.7279053e-01 -5.0740029e-01 -1.5687949e-01 1.1181816e-01 -2.1964447e-01 -1.1993478e-01 1.3255758e-01 -2.3998070e-01 -2.0532265e-01 -7.3928372e-02 -3.8065712e-01 -2.1726518e-01 -1.3169588e-02 -5.0771621e-01 -1.9448551e-01 -2.2542182e-01 -6.6129352e-02 -4.7751475e-01 -1.4992516e-01 -2.0749812e-01 -7.9628763e-02 -3.6825350e-01 -1.8739132e-01 -4.3467125e-01 -2.8884027e-01 -3.7713275e-01 -4.7718391e-01 -5.8828966e-01
20 LAYING 2.3950788e-01 -1.4440628e-02 -1.0427432e-01 -9.6224911e-01 -9.6409818e-01 -9.7257200e-01 -4.7243142e-01 8.6488296e-01 4.7757331e-01 -9.2867422e-01 -9.7601848e-01 -9.7651855e-01 8.9271601e-02 1.1082250e-03 -3.0989185e-03 -9.8427073e-01 -9.7700261e-01 -9.8498922e-01 -2.3176062e-02 -9.5489963e-02 1.2368021e-01 -9.8447741e-01 -9.7294191e-01 -9.7240989e-01 -9.9503307e-02 -3.8776298e-02 -6.1002829e-02 -9.8928358e-01 -9.8154006e-01 -9.8667053e-01 -9.6074313e-01 -9.3948944e-01 -9.6074313e-01 -9.3948944e-01 -9.8467007e-01 -9.8016169e-01 -9.6044737e-01 -9.6215360e-01 -9.8674950e-01 -9.8107930e-01 -9.6572878e-01 -9.6559596e-01 -9.7639265e-01 -9.6099791e-01 -9.6496099e-01 -9.7190132e-01 -9.8388999e-01 -9.7722071e-01 -9.8287621e-01 -9.8621388e-01 -9.7845145e-01 -9.8570781e-01 -9.8261940e-01 -9.7312003e-01 -9.7227860e-01 -9.8515459e-01 -9.7309252e-01 -9.7499527e-01 -9.5282707e-01 -9.4189409e-01 -9.7969546e-01 -9.7956520e-01 -9.6983224e-01 -9.6420592e-01 -9.8111982e-01 -9.8198615e-01
20 SITTING 2.7804544e-01 -1.4722931e-02 -1.0836963e-01 -9.8308186e-01 -9.3612270e-01 -9.2910640e-01 9.2445452e-01 7.3338541e-02 1.5167914e-01 -9.8582903e-01 -9.6698353e-01 -9.3585497e-01 7.4656839e-02 5.9743027e-03 1.6013486e-03 -9.8207823e-01 -9.7089686e-01 -9.7652249e-01 -3.6405929e-02 -6.5068935e-02 6.4288214e-02 -9.7630902e-01 -9.6010451e-01 -9.4577180e-01 -9.5997082e-02 -4.0729924e-02 -4.6583515e-02 -9.7741491e-01 -9.7968410e-01 -9.7974208e-01 -9.5273804e-01 -9.3776403e-01 -9.5273804e-01 -9.3776403e-01 -9.7877458e-01 -9.7253787e-01 -9.3957444e-01 -9.4106991e-01 -9.8301028e-01 -9.7507615e-01 -9.8120306e-01 -9.4519862e-01 -9.4759746e-01 -9.8397838e-01 -9.3503170e-01 -9.2494718e-01 -9.8224360e-01 -9.7115829e-01 -9.7321146e-01 -9.8356576e-01 -9.7277658e-01 -9.7845892e-01 -9.6991328e-01 -9.6464307e-01 -9.5096336e-01 -9.7843354e-01 -9.5801570e-01 -9.4917682e-01 -9.4691345e-01 -9.4215123e-01 -9.7173046e-01 -9.7259774e-01 -9.5339907e-01 -9.4372576e-01 -9.7610835e-01 -9.7522659e-01
20 STANDING 2.7807690e-01 -1.8069505e-02 -1.0040276e-01 -9.6720996e-01 -8.7541041e-01 -9.1314248e-01 9.1123175e-01 -3.0593872e-01 7.0865529e-02 -9.8191694e-01 -9.5746272e-01 -9.4243733e-01 7.6355616e-02 1.1693022e-02 -6.1368194e-03 -9.5952833e-01 -9.3560565e-01 -9.5893631e-01 -2.4133505e-02 -6.9830892e-02 7.7367145e-02 -8.8674917e-01 -9.0391394e-01 -9.0734332e-01 -1.0204913e-01 -4.3215240e-02 -5.1815225e-02 -9.2164424e-01 -9.4763307e-01 -9.4866985e-01 -9.2240686e-01 -9.1067209e-01 -9.2240686e-01 -9.1067209e-01 -9.5662490e-01 -9.3845437e-01 -8.8367503e-01 -8.4368341e-01 -9.4793650e-01 -9.2632879e-01 -9.6193273e-01 -8.9819421e-01 -9.2998582e-01 -9.6980618e-01 -8.7252541e-01 -9.1099586e-01 -9.5971049e-01 -9.3571755e-01 -9.5274111e-01 -9.6309891e-01 -9.4047418e-01 -9.6397310e-01 -8.8101942e-01 -9.1064914e-01 -9.1140991e-01 -8.9052571e-01 -9.0123750e-01 -9.1487201e-01 -9.2122560e-01 -9.1865188e-01 -9.4000790e-01 -9.3602503e-01 -8.7943767e-01 -8.4912735e-01 -9.2960001e-01 -9.2722572e-01
20 WALKING 2.7258934e-01 -2.1199992e-02 -1.1353948e-01 -2.0834279e-01 4.8977181e-01 -2.2873422e-01 8.9996521e-01 -3.4444391e-01 -3.5130214e-02 -9.7032727e-01 -9.6200338e-01 -9.5385044e-01 8.4123432e-02 -2.1061956e-02 6.3445722e-03 -9.0645042e-02 2.4431089e-01 -3.8766458e-01 -2.3410423e-02 -7.4105055e-02 8.5135993e-02 -2.3294061e-01 8.5832152e-02 -1.6574847e-01 -6.7999237e-02 -5.1417576e-02 -5.4927371e-02 -2.5322745e-01 -1.2755409e-01 -2.2704433e-01 3.9402281e-02 -1.5693039e-01 3.9402281e-02 -1.5693039e-01 -4.2935930e-02 2.1076572e-02 6.8627515e-02 -3.6785319e-02 -1.9489325e-01 -1.4986415e-01 -1.4740427e-01 4.0346595e-01 -2.7221386e-01 -2.3498564e-01 4.3843634e-01 -2.6649773e-01 -1.3871723e-01 1.5793395e-01 -3.4599448e-01 -1.2223721e-01 2.5561406e-01 -4.2769045e-01 -9.3624869e-02 3.1014597e-02 -1.0889250e-01 -2.7993153e-01 1.0770481e-01 -2.6495721e-01 -3.5334179e-03 -3.8993400e-01 5.4526949e-02 -3.1065027e-02 -5.2006560e-02 -1.9621024e-01 -1.8036534e-01 -1.7197577e-01
20 WALKING_DOWNSTAIRS 2.9614442e-01 -9.6412077e-03 -1.0460293e-01 7.4509879e-02 6.1693702e-01 -1.6093854e-01 9.1972663e-01 -2.7741972e-01 -2.8259158e-02 -9.4045808e-01 -9.0857715e-01 -9.1969353e-01 6.9503106e-02 4.3644964e-03 -2.5348215e-03 -1.3569963e-01 2.8967097e-01 -3.8150341e-01 -1.1136775e-01 1.3902340e-02 1.0390048e-01 -2.0493957e-01 -1.4679418e-01 1.5972353e-01 -4.5250307e-02 -5.7737150e-02 -6.1531283e-02 -2.4923510e-01 -3.3456879e-01 3.0785455e-03 2.2185159e-01 1.7263636e-01 2.2185159e-01 1.7263636e-01 -6.1269984e-02 4.6718584e-02 9.3841944e-02 -3.0576244e-02 -2.6818342e-01 -2.7559188e-01 -3.4330999e-02 5.2418769e-01 -1.8809881e-01 1.1303342e-01 5.6019134e-01 -2.1391676e-01 -1.9936043e-01 2.0582902e-01 -3.5622025e-01 -1.4727859e-01 2.9311953e-01 -4.0529490e-01 -6.2957260e-02 -1.3809795e-01 2.5703784e-01 -2.5336563e-01 -1.5996142e-01 1.8305085e-02 1.5188775e-01 2.4217464e-04 1.3791715e-02 7.9037980e-02 -1.0056610e-01 -1.5168199e-01 -3.1166847e-01 -2.8165729e-01
20 WALKING_UPSTAIRS 2.5209832e-01 -2.8225805e-02 -1.2102395e-01 -1.1608868e-01 1.5219633e-01 -2.2924946e-01 7.7709572e-01 -4.7989484e-01 -1.3011763e-01 -9.3140501e-01 -9.2459435e-01 -9.0406409e-01 8.3645126e-02 6.5998263e-03 -2.4542099e-02 -1.8569539e-01 -2.6078971e-01 -5.1364121e-01 6.5919326e-02 -1.7465096e-01 5.8701942e-02 -4.9270119e-01 -1.0472216e-01 1.8411933e-01 -1.4838917e-01 -1.8981625e-02 -5.1898545e-02 -4.7110768e-01 -3.9398862e-01 -2.5386709e-01 8.7250246e-03 -1.9826972e-01 8.7250246e-03 -1.9826972e-01 -2.5561124e-01 -2.3944437e-01 2.2330254e-02 -2.5392999e-01 -3.7192842e-01 -4.5539607e-01 -1.4043907e-01 -2.9383244e-02 -3.1843152e-01 -1.0844476e-01 1.6454675e-01 -2.4243897e-01 -2.5616226e-01 -3.1216110e-01 -4.9275590e-01 -1.8709078e-01 -2.5500828e-01 -5.3320171e-01 -3.7268435e-01 -1.6234139e-01 1.1507664e-01 -5.3202173e-01 -7.9046721e-02 9.5476833e-02 -2.0500930e-01 -3.2024101e-01 -2.1501403e-01 -2.8045003e-01 -2.8662772e-01 -3.6094834e-01 -4.5039345e-01 -5.0282154e-01
21 LAYING 2.7132547e-01 -1.8423305e-02 -1.0325383e-01 -9.5501987e-01 -9.5695942e-01 -9.4565379e-01 -1.7434917e-01 5.9999268e-01 7.8825103e-01 -9.4590527e-01 -9.8373294e-01 -9.5241633e-01 8.2015020e-02 1.1994367e-02 -1.3905344e-02 -9.8482652e-01 -9.7158475e-01 -9.8397764e-01 -3.0512619e-02 -1.1380049e-01 9.8090652e-02 -9.7541186e-01 -9.5214709e-01 -9.8134543e-01 -9.6411838e-02 -3.4627507e-02 -6.0139866e-02 -9.8464372e-01 -9.8199850e-01 -9.8874950e-01 -9.5259658e-01 -9.4218643e-01 -9.5259658e-01 -9.4218643e-01 -9.8280033e-01 -9.7855262e-01 -9.4927889e-01 -9.4928915e-01 -9.8591591e-01 -9.8224647e-01 -9.6823438e-01 -9.6006925e-01 -9.6177219e-01 -9.5092945e-01 -9.5725897e-01 -9.4091901e-01 -9.8418884e-01 -9.7203942e-01 -9.8163081e-01 -9.8706138e-01 -9.7316443e-01 -9.8492527e-01 -9.7341047e-01 -9.6496801e-01 -9.8081122e-01 -9.7622692e-01 -9.4659986e-01 -9.8327071e-01 -9.5376907e-01 -9.4444907e-01 -9.7844412e-01 -9.7760488e-01 -9.6234901e-01 -9.4973658e-01 -9.8299332e-01 -9.8230512e-01
21 SITTING 2.7753962e-01 -1.4400971e-02 -1.1205789e-01 -9.9177729e-01 -9.6687756e-01 -9.5956786e-01 9.4003137e-01 2.1520671e-02 -5.6776606e-02 -9.9293640e-01 -9.7935536e-01 -9.6542649e-01 7.5710979e-02 1.2102014e-02 -1.7535217e-04 -9.8943939e-01 -9.7900280e-01 -9.8582362e-01 -1.9871282e-02 -6.5307750e-02 8.3132604e-02 -9.8841050e-01 -9.7638049e-01 -9.7697266e-01 -1.0111478e-01 -3.9148343e-02 -5.2640988e-02 -9.8947297e-01 -9.8972266e-01 -9.8795452e-01 -9.7473500e-01 -9.7199425e-01 -9.7473500e-01 -9.7199425e-01 -9.8594723e-01 -9.8652087e-01 -9.6497111e-01 -9.7122506e-01 -9.9030735e-01 -9.9030223e-01 -9.9061023e-01 -9.6806095e-01 -9.7085934e-01 -9.9237523e-01 -9.6756129e-01 -9.5641251e-01 -9.8975919e-01 -9.7918044e-01 -9.8343432e-01 -9.9002782e-01 -9.8034717e-01 -9.8684567e-01 -9.8489356e-01 -9.7983094e-01 -9.7683973e-01 -9.8955931e-01 -9.7472322e-01 -9.7913068e-01 -9.7482923e-01 -9.7444759e-01 -9.8534236e-01 -9.8699155e-01 -9.7783970e-01 -9.7202725e-01 -9.9001427e-01 -9.9106220e-01
21 STANDING 2.7695224e-01 -1.6708473e-02 -1.1041786e-01 -9.8141996e-01 -9.4360163e-01 -9.4612341e-01 8.8121334e-01 -3.4615556e-01 -2.0768569e-01 -9.8290667e-01 -9.7768142e-01 -9.5859000e-01 7.5454386e-02 1.0062117e-02 -3.3209367e-03 -9.7706335e-01 -9.6392146e-01 -9.7791568e-01 -1.9173190e-02 -7.3811587e-02 8.6486327e-02 -9.6251453e-01 -9.5597919e-01 -9.5932702e-01 -1.0319980e-01 -4.0430076e-02 -5.3821174e-02 -9.7186649e-01 -9.7681589e-01 -9.7542726e-01 -9.5877430e-01 -9.5691990e-01 -9.5877430e-01 -9.5691990e-01 -9.7476516e-01 -9.7160651e-01 -9.4983715e-01 -9.4561440e-01 -9.7685708e-01 -9.7615369e-01 -9.7832769e-01 -9.4969490e-01 -9.6027414e-01 -9.8289284e-01 -9.4354516e-01 -9.4245891e-01 -9.7680301e-01 -9.6450302e-01 -9.7478065e-01 -9.7953049e-01 -9.6602408e-01 -9.7972334e-01 -9.5698996e-01 -9.6008259e-01 -9.5943256e-01 -9.6453032e-01 -9.5408091e-01 -9.6312457e-01 -9.6229133e-01 -9.6004184e-01 -9.7063430e-01 -9.7192612e-01 -9.5672302e-01 -9.4776317e-01 -9.7612676e-01 -9.7770662e-01
21 WALKING 2.7918353e-01 -1.8161032e-02 -1.0431933e-01 -2.9781484e-01 5.4088051e-02 -1.6868873e-01 8.6252480e-01 -3.7098455e-01 -2.2094796e-01 -9.6957636e-01 -9.6414452e-01 -9.7493939e-01 7.8225182e-02 2.3519755e-03 -1.0181342e-02 -1.1488887e-01 -3.4714386e-02 -4.2514260e-01 -4.5932339e-02 -5.9029444e-02 9.8371593e-02 -4.3223288e-01 -3.9789232e-01 -3.1187560e-01 -8.6876771e-02 -5.1565026e-02 -6.2119210e-02 -2.3890831e-01 -4.8285431e-01 -4.9492766e-01 -1.2345566e-01 -2.9970975e-01 -1.2345566e-01 -2.9970975e-01 -1.4813899e-01 -8.3848797e-02 -2.8477564e-01 -4.0830443e-01 -4.2693073e-01 -4.5036999e-01 -2.7349616e-01 3.3846581e-02 -3.0030907e-01 -3.0854719e-01 -2.5629425e-03 -1.6496103e-01 -2.0044201e-01 -1.1256474e-01 -4.0570016e-01 -1.0741280e-01 -1.4841517e-02 -4.4356341e-01 -2.4665738e-01 -3.7174409e-01 -2.8326247e-01 -4.9185924e-01 -4.1940088e-01 -3.8550536e-01 -2.5126639e-01 -4.3814979e-01 -1.4400989e-01 -1.8673441e-02 -4.0951608e-01 -5.1224934e-01 -4.9959720e-01 -4.2932347e-01
21 WALKING_DOWNSTAIRS 3.0146102e-01 -1.7319539e-02 -9.8168662e-02 2.2434349e-01 3.0133640e-01 -7.1789356e-02 8.7268321e-01 -3.5667329e-01 -1.8787025e-01 -9.4019483e-01 -9.4011183e-01 -9.1632456e-01 9.0145288e-02 -2.1399849e-02 -1.2555109e-02 2.1465572e-03 -7.9600976e-02 -2.4606188e-01 -1.2638802e-01 1.6214530e-02 1.4861002e-01 -4.4214862e-01 -3.5373348e-01 -3.4975949e-01 -7.2646185e-02 -7.3595217e-02 -7.8843647e-02 -5.4964832e-01 -4.4242684e-01 -4.2833769e-01 2.4577170e-01 2.6434190e-01 2.4577170e-01 2.6434190e-01 -8.0224180e-02 9.5233940e-02 -1.8485002e-01 -3.8842033e-01 -4.5282868e-01 -5.0913086e-01 1.0432353e-01 1.8113804e-01 -7.6971307e-02 2.6698775e-01 2.7789432e-01 -1.4508171e-01 -3.7789471e-02 -1.0730635e-01 -1.9683826e-01 -4.6386790e-02 -1.1316186e-01 -2.9323757e-01 -3.6674875e-01 -3.0887987e-01 -2.3822168e-01 -4.6979014e-01 -3.8841875e-01 -4.5077214e-01 2.3989589e-01 7.9127139e-02 1.1244262e-01 6.3205315e-02 -4.0639228e-01 -4.8448997e-01 -4.9080495e-01 -5.7166683e-01
21 WALKING_UPSTAIRS 2.6519454e-01 -2.3721870e-02 -1.2541427e-01 -2.4080828e-01 1.0978747e-01 -2.1970793e-01 7.8117721e-01 -4.3230962e-01 -3.0973504e-01 -9.4091164e-01 -9.4152362e-01 -9.3271625e-01 1.0403422e-01 -1.5629007e-02 -3.6011547e-02 -4.2405201e-01 -2.0320967e-01 -5.6205235e-01 6.2608689e-02 -1.5562243e-01 -5.4682976e-03 -5.3190942e-01 -4.6313684e-01 5.1715542e-02 -1.4435149e-01 -1.3202277e-02 -6.9406639e-03 -5.7354184e-01 -6.0446960e-01 -5.6414924e-01 -8.1045319e-02 -2.7847428e-01 -8.1045319e-02 -2.7847428e-01 -3.5504769e-01 -4.0418388e-01 -1.6898272e-01 -4.2023600e-01 -5.7793564e-01 -6.4772342e-01 -3.1916934e-01 2.2159866e-02 -3.2171297e-01 -2.1318405e-01 8.2343428e-02 -2.2716417e-01 -4.3683958e-01 -2.0506730e-01 -5.1981517e-01 -4.6297285e-01 -2.6126105e-01 -6.0312737e-01 -4.4697401e-01 -4.4669158e-01 -1.5576235e-01 -5.6096805e-01 -4.7829964e-01 1.3091635e-02 -2.5789445e-01 -4.0335761e-01 -3.5544371e-01 -4.7772185e-01 -4.7536989e-01 -4.8340710e-01 -6.2891575e-01 -7.0098041e-01
22 LAYING 2.7995972e-01 -1.4262986e-02 -1.1080092e-01 -9.4773525e-01 -9.1327630e-01 -9.4294581e-01 -4.1849458e-01 6.3248408e-01 7.7190391e-01 -9.2878125e-01 -9.5882694e-01 -9.5243539e-01 7.5220224e-02 4.5983475e-03 -4.6743874e-03 -9.7035519e-01 -9.5515153e-01 -9.7452701e-01 -2.0831137e-02 -9.2572312e-02 1.4500388e-01 -9.5664191e-01 -9.6188496e-01 -9.3325187e-01 -1.0020393e-01 -3.7608731e-02 -7.0272357e-02 -9.7209260e-01 -9.8048417e-01 -9.7863630e-01 -9.3499380e-01 -9.0940776e-01 -9.3499380e-01 -9.0940776e-01 -9.7116978e-01 -9.5984982e-01 -9.2661637e-01 -9.2391157e-01 -9.8171694e-01 -9.7420169e-01 -9.5375854e-01 -9.2552470e-01 -9.5421924e-01 -9.4565681e-01 -9.1256286e-01 -9.4116395e-01 -9.6957033e-01 -9.5483326e-01 -9.7091894e-01 -9.7412607e-01 -9.5896096e-01 -9.7683316e-01 -9.5336692e-01 -9.6469826e-01 -9.4257024e-01 -9.5803099e-01 -9.6071125e-01 -9.3696564e-01 -9.2981899e-01 -9.1326725e-01 -9.6265479e-01 -9.5563561e-01 -9.4605584e-01 -9.2355236e-01 -9.7663898e-01 -9.7278902e-01
22 SITTING 2.7358382e-01 -1.2346845e-02 -1.0582737e-01 -9.7846682e-01 -9.2805913e-01 -9.1756485e-01 8.3930593e-01 2.0855388e-01 3.1555149e-01 -9.7200999e-01 -9.5422502e-01 -9.2795065e-01 8.0768731e-02 -8.4271515e-04 -1.2685248e-02 -9.8166415e-01 -9.6478283e-01 -9.7892836e-01 -3.6043068e-02 -7.9361744e-02 8.0442678e-02 -9.8109917e-01 -9.5017348e-01 -9.4650142e-01 -9.8649316e-02 -4.2340982e-02 -5.1719399e-02 -9.8567125e-01 -9.8027562e-01 -9.7954411e-01 -9.4216735e-01 -9.2433618e-01 -9.4216735e-01 -9.2433618e-01 -9.7930371e-01 -9.6857678e-01 -9.4207743e-01 -9.3326849e-01 -9.8547603e-01 -9.7650377e-01 -9.7850537e-01 -9.3954601e-01 -9.4663531e-01 -9.7862319e-01 -9.2699525e-01 -9.0934431e-01 -9.8094451e-01 -9.6312947e-01 -9.7533072e-01 -9.8429961e-01 -9.6977606e-01 -9.8127222e-01 -9.7726673e-01 -9.5916175e-01 -9.4836705e-01 -9.8237335e-01 -9.4610794e-01 -9.5104570e-01 -9.4307824e-01 -9.2679803e-01 -9.6890830e-01 -9.6702628e-01 -9.5195277e-01 -9.3356301e-01 -9.7777545e-01 -9.7631811e-01
